job_title,employer,city,province,min_salary,max_salary,avg_salary,sql,python,excel,tableau,power_bi
Systems and Data Analysts,PHSA,Vancouver,BC,88990.0,127923.0,108456.5,1,0,0,0,0
Senior Supply Chain Data Analysts,Brookfield Properties,Calgary,AB,68500.0,87000.0,77750.0,0,0,0,0,0
Business Systems Analysts,SOKA3D INCORPORATED,Calgary,AB,98800.0,98800.0,98800.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Gartner,Remote,Undef,68500.0,87000.0,77750.0,0,0,0,0,0
Business Systems Analysts,BioAro Inc.,Calgary,AB,98009.6,98009.6,98009.6,0,0,0,0,0
Senior Supply Chain Data Analysts,Teva Pharmaceuticals,Toronto,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Senior Business Intelligence Analysts,InSync,Calgary,AB,68000.0,88300.0,78150.0,0,0,1,0,0
Senior Business Analysts,The Group Master,Boucherville,QC,66000.0,84500.0,75250.0,0,0,0,0,0
Business and Technical Analysts,Electronic Arts,MontrÃƒÂ©al,QC,64123.59,86600.0,75361.795,1,1,0,1,0
Senior Supply Chain Data Analysts,PHSA,Burnaby,BC,74618.0,107264.0,90941.0,0,0,0,0,0
Systems and Data Analysts,Roche,Mississauga,ON,76000.0,89440.0,82720.0,1,0,0,0,0
Senior Data Analysts,Atlantis IT group,Toronto,ON,69000.0,86000.0,77500.0,1,0,0,0,0
Senior Data Analysts,CAPREIT,Toronto,ON,69000.0,86000.0,77500.0,1,0,1,0,0
Senior Supply Chain Data Analysts,"Amazon Canada Fulfillment Services, ULC.",Bolton,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Financial and Operational Analysts,Rekuten Global,Toronto,ON,30240.56,57200.0,43720.28,1,0,0,1,0
Financial and Operational Analysts,Rakuten,Toronto,ON,30240.56,57200.0,43720.28,1,0,0,1,0
Business and Marketing Analysts,Island Health,Victoria,BC,79601.6,114420.8,97011.2,0,0,1,0,0
Systems and Data Analysts,Pacific Smoke International Inc,Markham,ON,30240.56,57200.0,43720.28,1,0,0,1,0
Senior Data Analysts,Jewish Family and Child Service,Toronto,ON,68819.0,84450.0,76634.5,0,0,0,0,0
Senior Business Intelligence Analysts,Element Fleet Management,Mississauga,ON,68000.0,88300.0,78150.0,0,0,1,0,0
Systems and Data Analysts,ISSI-Tec Manufacturing Inc.,North Vancouver,BC,80000.0,90000.0,85000.0,0,1,1,0,0
Financial and Operational Analysts,"Portland Tractor, Inc.",Langley,BC,60000.0,70000.0,65000.0,0,0,1,0,0
Business and Marketing Analysts,Eperformance Inc.,Ottawa,ON,65000.0,80000.0,72500.0,1,0,0,0,0
Financial and Operational Analysts,Groupe Leclerc,Remote,Undef,50000.0,76458.0,63229.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Galderma,Thornhill,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Senior Supply Chain Data Analysts,Benevity,Calgary,AB,68500.0,87000.0,77750.0,1,1,0,0,0
Senior Supply Chain Data Analysts,Gay Lea Foods,Teeswater,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Systems and Data Analysts,BCAA,Burnaby,BC,85536.24,106920.24,96228.24,1,1,1,0,0
Business Systems Analysts,Raise,Remote,Undef,85816.8,91520.0,88668.4,0,0,0,0,0
Senior Business Intelligence Analysts,"Hi-Flyer Food (Canada), Inc.",Calgary,AB,30240.56,57200.0,43720.28,1,0,0,0,0
Senior Data Analysts,"Railserve, Inc.",Edmonton,AB,85000.0,85000.0,85000.0,1,1,0,1,0
Senior Supply Chain Data Analysts,Mold-Masters,Georgetown,ON,68500.0,87000.0,77750.0,0,0,0,0,0
Business and Marketing Analysts,Ceva Animal Health,Guelph,ON,55000.0,78000.0,66500.0,1,1,0,0,0
Senior Data Analysts,Mindshare,Toronto,ON,55000.0,65000.0,60000.0,0,0,0,1,0
Senior Supply Chain Data Analysts,Big Time Tickets Inc,London,ON,100000.0,110000.0,105000.0,1,0,0,0,0
Senior Data Analysts,New Directions Aromatics Inc.,Mississauga,ON,40000.0,93000.0,66500.0,1,0,0,0,0
Senior Business Intelligence Analysts,QuadReal,Calgary,AB,80000.0,105000.0,92500.0,0,0,0,1,0
Senior Business Analysts,Canaccord Genuity Corp.,Montreal,QC,66000.0,84500.0,75250.0,1,1,0,0,0
Systems and Data Analysts,Arcus Power Corp,Calgary,AB,110000.0,130000.0,120000.0,1,1,0,0,0
Senior Supply Chain Data Analysts,TD Bank,Toronto,ON,75000.0,108000.0,91500.0,1,1,0,0,0
Senior Data Analysts,SnapPay,Mississauga,ON,46000.0,105000.0,75500.0,0,0,0,0,0
Systems and Data Analysts,BairesDev,Vancouver,BC,75000.0,110000.0,92500.0,0,0,0,0,0
Senior Data Analysts,Arctiq,Toronto,ON,75000.0,85000.0,80000.0,1,0,0,0,0
Senior Business Intelligence Analysts,Farm Credit Canada,Regina,SK,80000.0,87000.0,83500.0,0,1,0,0,0
Business and Technical Analysts,BMO Financial Group,Montreal,QC,38000.0,70000.0,54000.0,0,1,0,1,0
Business Systems Analysts,Dawn InfoTek Inc.,Toronto,ON,135200.0,156000.0,145600.0,0,0,0,0,0
Business Systems Analysts,Greenfire Resources Operating Corporation,Fort McMurray,AB,72000.0,82000.0,77000.0,1,0,0,0,0
Systems and Data Analysts,owl.co,Toronto,ON,41600.0,57200.0,49400.0,1,0,0,0,0
Senior Data Analysts,Prodigy Education,Midtown Toronto,ON,89000.0,111000.0,100000.0,1,1,0,0,0
Senior Data Analysts,American Iron and Metal,Montreal,QC,69000.0,86000.0,77500.0,1,0,0,0,0
Senior Data Analysts,AXIS Database Marketing,Mississauga,ON,43000.0,93000.0,68000.0,1,0,0,0,0
Financial and Operational Analysts,Groupe Leclerc,Canada,Undef,50000.0,76458.0,63229.0,0,0,0,1,0
Senior Business Intelligence Analysts,"Rothmans, Benson & Hedges Inc",Toronto,ON,82000.0,87000.0,84500.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Trisura Guarantee Insurance Company,Toronto,ON,65000.0,85000.0,75000.0,0,0,0,0,0
Senior Business Intelligence Analysts,Intelligent Hospitality,Remote,Undef,40000.0,57200.0,48600.0,0,0,0,0,0
Senior Data Analysts,Runnymede Healthcare Centre,Toronto,ON,65000.0,75000.0,70000.0,1,1,0,0,0
Senior Data Analysts,Leavitt Machinery Canada Inc.,Coquitlam,BC,50000.0,70000.0,60000.0,1,0,0,1,0
Senior Business Intelligence Analysts,Belron Canada,Montreal,QC,84000.0,90000.0,87000.0,0,0,0,1,0
Senior Data Analysts,Aecon Group,Toronto,ON,69000.0,80000.0,74500.0,1,0,0,0,0
Senior Data Analysts,American Tall,Mississauga,ON,77000.0,97000.0,87000.0,0,0,0,0,0
Senior Business Intelligence Analysts,Thermo Design Engineering Ltd,Edmonton,AB,68000.0,88300.0,78150.0,1,1,0,0,0
Business Systems Analysts,"Bridgenext, Inc",Canada,Undef,85816.8,91520.0,88668.4,1,0,0,0,0
Senior Data Analysts,TransLink,Vancouver,BC,30240.56,57200.0,43720.28,0,0,0,0,0
Systems and Data Analysts,BairesDev,Calgary,AB,60000.0,109000.0,84500.0,0,0,0,0,0
Senior Data Analysts,Canadian Nuclear Laboratories,Port Hope,ON,55000.0,71000.0,63000.0,1,0,0,0,0
Senior Data Analysts,"Amazon Canada Fulfillment Services, ULC.",Cambridge,ON,49000.0,78000.0,63500.0,1,0,0,0,0
Business and Technical Analysts,Canadian Cannabis Exchange Ltd.,Calgary,AB,34611.200000000004,57200.0,45905.600000000006,1,0,0,0,0
Business and Technical Analysts,FlightHub,Montreal,QC,64123.59,86600.0,75361.795,1,0,0,0,0
Senior Supply Chain Data Analysts,City of Calgary,Calgary,AB,85862.40000000001,114774.4,100318.4,1,1,0,0,0
Senior Business Intelligence Analysts,Imperial Dade,Saint-Laurent,QC,80000.0,80000.0,80000.0,1,1,0,1,0
Systems and Data Analysts,CMC ÃƒÆ’Ã¢â‚¬Â°lectronique,Montreal,QC,69000.0,80000.0,74500.0,1,0,0,1,0
Senior Data Analysts,ITK,Ottawa,ON,53000.0,84000.0,68500.0,0,1,0,1,0
Senior Supply Chain Data Analysts,Voyageur Aviation Corp,North Bay,ON,70000.0,87000.0,78500.0,1,1,0,0,0
Senior Data Analysts,Riverdale Poultry,Kitchener,ON,35000.0,65000.0,50000.0,1,0,0,0,0
Business Systems Analysts,Atlantis IT group,Toronto,ON,60000.0,99000.0,79500.0,1,1,0,0,0
Business and Marketing Analysts,Dawn InfoTek Inc.,Scarborough,ON,93600.0,114400.0,104000.0,1,0,0,0,0
Senior Data Analysts,Atlantis IT group,Winnipeg,MB,42000.0,69000.0,55500.0,1,0,0,1,0
Business and Technical Analysts,World Anti-Doping Agency,Montreal,QC,64123.59,86600.0,75361.795,0,0,0,1,0
Business and Technical Analysts,CHEO,Ottawa,ON,72883.2,89440.0,81161.6,1,0,0,1,0
Systems and Data Analysts,Flexiti,Ontario,Undef,76000.0,89440.0,82720.0,1,0,0,0,0
Systems and Data Analysts,INLAN,Remote,Undef,76000.0,89440.0,82720.0,0,1,0,0,0
Business Systems Analysts,Altec Global Capital Inc.,North York,Undef,93600.0,93600.0,93600.0,0,1,0,0,0
Senior Business Intelligence Analysts,Progi,Remote,ON,68000.0,88300.0,78150.0,1,0,0,0,0
Business and Marketing Analysts,"SupplyOne Canada, Inc.",Brampton,ON,60000.0,70000.0,65000.0,1,0,0,0,0
Systems and Data Analysts,Fidelity Investments,Toronto,ON,70000.0,100000.0,85000.0,1,0,0,1,0
Senior Data Analysts,HKJ Marketing,Vancouver,BC,53000.0,84000.0,68500.0,1,0,0,1,0
Senior Supply Chain Data Analysts,Pet Valu,Midtown Toronto,ON,52000.0,68000.0,60000.0,1,0,0,0,0
Senior Business Analysts,Swiss RE,Toronto,ON,81000.0,114000.0,97500.0,0,0,0,0,0
Senior Data Analysts,Electronic Arts,Toronto,ON,89000.0,123000.0,106000.0,1,0,0,1,0
Senior Data Analysts,SickKids,Toronto,ON,85000.0,90000.0,87500.0,1,0,0,0,0
Business and Technical Analysts,Desjardins,Montreal,QC,64123.59,86600.0,75361.795,0,0,0,1,0
Systems and Data Analysts,NMG Consulting,Toronto,ON,76000.0,89440.0,82720.0,0,1,0,0,0
Systems and Data Analysts,TV2 Consulting,Toronto,ON,137280.0,176800.0,157040.0,0,1,0,0,0
Senior Data Analysts,Seaspan ULC,North Vancouver,BC,69000.0,85000.0,77000.0,0,0,0,0,0
Business and Technical Analysts,Playground,Canada,Undef,64123.59,86600.0,75361.795,1,1,0,0,0
Senior Data Analysts,Formost mediaOne,Brampton,ON,40000.0,60000.0,50000.0,1,0,0,0,0
Senior Business Intelligence Analysts,Yelp,Remote,Undef,82000.0,180000.0,131000.0,1,0,0,1,0
Business and Technical Analysts,AppleOne,Vancouver,BC,54000.0,57200.0,55600.0,1,0,0,0,0
Systems and Data Analysts,Dexterra Group,Toronto,ON,80000.0,92000.0,86000.0,1,0,0,0,0
Business and Technical Analysts,Fusemachines,Remote,Undef,64123.59,86600.0,75361.795,0,0,0,1,0
Business and Technical Analysts,CGI,Montreal,QC,63000.0,120000.0,91500.0,0,0,0,0,0
Senior Business Analysts,Blacksmith Agency,Remote,Undef,66000.0,84500.0,75250.0,0,1,0,0,0
Senior Data Analysts,Workstream,Vancouver,BC,115000.0,156000.0,135500.0,1,0,0,1,0
Senior Data Analysts,Dentons,Remote,Undef,69000.0,86000.0,77500.0,0,0,0,0,0
Business and Marketing Analysts,Windsor Essex Community Housing Corporation,Windsor,NS,57000.0,78000.0,67500.0,1,0,0,0,0
Business and Marketing Analysts,Windsor Essex Community Housing Corporation,Windsor,QC,57000.0,78000.0,67500.0,1,0,0,0,0
Senior Data Analysts,OGGN Inc.,Remote,Undef,69000.0,86000.0,77500.0,0,0,0,1,0
Financial and Operational Analysts,WestJet,Canada,Undef,50000.0,76458.0,63229.0,0,0,0,0,0
Senior Business Analysts,Paralucent,Remote,Undef,66000.0,84500.0,75250.0,0,0,0,1,0
Systems and Data Analysts,Snappay Inc.,Mississauga,ON,80000.0,100000.0,90000.0,0,1,0,0,0
Business and Marketing Analysts,AlertDriving,Toronto,ON,57000.0,98000.0,77500.0,0,0,0,0,0
Systems and Data Analysts,Willis College,Remote,Undef,72800.0,83200.0,78000.0,1,0,0,0,0
Senior Business Analysts,Canadian Cancer Society,Hamilton,ON,70000.0,70000.0,70000.0,1,0,0,0,0
Systems and Data Analysts,RAENAN CONSULTANCY INC.,Brampton,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Business Systems Analysts,EXL Services,Toronto,ON,70000.0,100000.0,85000.0,1,0,0,0,0
Business Systems Analysts,AG Marketing & Development Group Inc,Mississauga,ON,91520.0,91520.0,91520.0,0,1,0,0,0
Systems and Data Analysts,Intero Integrity,Toronto,ON,43000.0,93000.0,68000.0,0,0,0,0,0
Business Systems Analysts,TAYLOR & MERGUI PROFESSIONAL CORPORATION.,North York,ON,90001.6,93600.0,91800.8,0,1,0,0,0
Systems and Data Analysts,Scarborough Health Network,Scarborough,ON,65000.0,85000.0,75000.0,1,0,0,0,0
Business Systems Analysts,IRIS R&D Group Inc.,Burlington,ON,89000.0,89000.0,89000.0,0,1,0,0,0
Systems and Data Analysts,Citco,Halifax,NS,68000.0,95000.0,81500.0,0,0,0,0,0
Systems and Data Analysts,NPV Advisory and Consultancy INC.,Burlington,ON,87360.0,99840.0,93600.0,0,1,0,0,0
Senior Data Analysts,Leonardo DRS,Bedford,QC,67000.0,113000.0,90000.0,0,0,0,0,0
Business and Technical Analysts,Equifax,Toronto,ON,61000.0,66000.0,63500.0,0,1,0,1,0
Senior Business Analysts,Atlantis IT group,Mississauga,ON,60000.0,98000.0,79000.0,0,0,0,1,0
Senior Business Analysts,Paris Jewellers,Edmonton,AB,61000.0,82000.0,71500.0,1,1,0,0,0
Business and Technical Analysts,Altius Spices & Seasonings Inc.,Baie-d'UrfÃƒÆ’Ã‚Â©,QC,35000.0,57200.0,46100.0,0,1,0,1,0
Business and Technical Analysts,Farm Credit Canada,Regina,SK,79000.0,122000.0,100500.0,0,1,0,0,0
Senior Supply Chain Data Analysts,Uline,Cambridge,ON,75000.0,90000.0,82500.0,1,0,0,0,0
Financial and Operational Analysts,Ero Copper,Vancouver,BC,70000.0,75000.0,72500.0,1,1,0,0,0
Business and Technical Analysts,Exertis | JAM,Baie-d'UrfÃƒÆ’Ã‚Â©,QC,52000.0,75000.0,63500.0,0,0,0,1,0
Senior Data Analysts,TS Imagine,Montreal,QC,71000.0,83000.0,77000.0,1,1,0,0,0
Business and Marketing Analysts,T&T Supermarket Inc,Markham,ON,54000.0,63000.0,58500.0,1,1,0,0,0
Senior Business Intelligence Analysts,Exertis | JAM,Baie-d'UrfÃƒÆ’Ã‚Â©,QC,68000.0,88300.0,78150.0,0,0,0,1,0
Senior Business Analysts,NORSAT INTERNATIONAL INC,Richmond,QC,66000.0,84500.0,75250.0,1,1,0,0,0
Senior Business Analysts,NORSAT INTERNATIONAL INC,Richmond,NB,66000.0,84500.0,75250.0,1,1,0,0,0
Senior Data Analysts,Trillium Health Partners,Mississauga,ON,82000.0,88000.0,85000.0,1,1,0,0,0
Systems and Data Analysts,Kenaidan,Midtown Toronto,ON,58000.0,80000.0,69000.0,1,0,0,0,0
Business Systems Analysts,Project X,Toronto,ON,81000.0,100000.0,90500.0,0,0,0,0,0
Senior Business Analysts,AutoTrader.ca,Midtown Toronto,ON,75000.0,80000.0,77500.0,1,1,0,0,0
Senior Business Intelligence Analysts,Piller's Fine Foods,Waterloo,QC,56000.0,69000.0,62500.0,1,1,0,0,0
Systems and Data Analysts,Paralucent,Toronto,ON,75000.0,95000.0,85000.0,1,0,0,0,0
Business and Technical Analysts,Septodont,Cambridge,ON,64000.0,112000.0,88000.0,0,1,0,1,0
Financial and Operational Analysts,Affirm,Remote,Undef,50000.0,76458.0,63229.0,1,1,0,0,0
Systems and Data Analysts,Women's College Hospital,Toronto,ON,65000.0,75000.0,70000.0,1,0,0,0,0
Financial and Operational Analysts,Stelco,Haldimand County,ON,85000.0,95000.0,90000.0,1,0,0,0,0
Systems and Data Analysts,"Canadian Tire Corporation, Ltd.",Toronto,ON,54000.0,60000.0,57000.0,1,0,0,0,0
Business Systems Analysts,Speerville Flour Mill Inc,Canada,Undef,51000.0,110000.0,80500.0,0,0,0,0,0
Business and Marketing Analysts,Griffith Foods,Toronto,ON,65000.0,87000.0,76000.0,1,0,0,0,0
Senior Data Analysts,McGill University,Montreal,QC,76065.6,76065.6,76065.6,0,0,0,1,0
Systems and Data Analysts,Visual Information Products Inc.,Mississauga,ON,89440.0,89440.0,89440.0,1,0,0,0,0
Systems and Data Analysts,Aimlsavy Incorporated,Mississauga,ON,88608.0,88608.0,88608.0,0,1,0,0,0
Business and Technical Analysts,Belron Canada,Montreal,QC,68000.0,86000.0,77000.0,0,0,0,1,0
Senior Data Analysts,Olsen Consulting,Calgary,AB,49000.0,95000.0,72000.0,0,0,0,0,0
Senior Business Intelligence Analysts,Stir Consulting Inc.,Montreal,QC,104000.0,104000.0,104000.0,1,1,0,1,0
Business Systems Analysts,Raise,Ontario,ON,85816.8,91520.0,88668.4,0,0,0,0,0
Systems and Data Analysts,THIMM Group GmbH + Co. KG,Engineer,Undef,47000.0,70000.0,58500.0,0,0,0,0,0
Senior Data Analysts,Evercore,Montreal,QC,76000.0,106000.0,91000.0,1,0,0,0,0
Senior Business Analysts,Viv Technologies Inc.,Toronto,ON,55000.0,80000.0,67500.0,0,0,0,0,0
Business and Marketing Analysts,HTS Engineering - Heat Transfer Solutions,Toronto,ON,57000.0,82000.0,69500.0,0,0,0,0,0
Systems and Data Analysts,Signalchem Lifesciences Corp,Richmond,BC,76960.0,76960.0,76960.0,0,1,0,0,0
Systems and Data Analysts,Signalchem Lifesciences Corp,Richmond,QC,76960.0,76960.0,76960.0,0,1,0,0,0
Systems and Data Analysts,Signalchem Lifesciences Corp,Richmond,NB,76960.0,76960.0,76960.0,0,1,0,0,0
Systems and Data Analysts,Infosys,Montreal,QC,76000.0,89440.0,82720.0,1,0,0,0,0
Business and Marketing Analysts,CSI Consulting,Mississauga,ON,67000.0,97000.0,82000.0,0,0,0,0,0
Business and Technical Analysts,SavvyPro Edu Inc.,Remote,Undef,104000.0,180000.0,142000.0,0,0,0,0,0
Senior Data Analysts,CI Financial,Toronto,ON,62000.0,100000.0,81000.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Growers First,North York,ON,60000.0,75000.0,67500.0,1,0,0,0,0
Systems and Data Analysts,Pearl Technologies LTD.,Toronto,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Business Systems Analysts,Six side Logistics,Mississauga,ON,91520.0,91520.0,91520.0,0,1,0,0,0
Business and Technical Analysts,Sander Geophysics,Ottawa,ON,48000.0,57200.0,52600.0,0,0,0,0,0
Senior Business Intelligence Analysts,Computershare,Montreal,QC,70000.0,114000.0,92000.0,1,1,0,0,0
Senior Data Analysts,Robert Half,Edmonton,AB,69000.0,86000.0,77500.0,0,1,0,1,0
Senior Business Intelligence Analysts,Lantic Inc.,Montreal,QC,77000.0,87000.0,82000.0,0,0,0,1,0
Senior Business Analysts,Labatt Breweries of Canada,Moncton,NB,63000.0,63000.0,63000.0,1,0,0,0,0
Business and Technical Analysts,BMO Financial Group,Toronto,ON,60000.0,112000.0,86000.0,1,0,0,0,0
Business and Technical Analysts,Imperial Tobacco Canada,Montreal,QC,44000.0,90000.0,67000.0,0,1,0,0,0
Financial and Operational Analysts,Staples,Mississauga,ON,50000.0,76458.0,63229.0,0,0,0,0,0
Business and Technical Analysts,Busbud,Remote,Undef,64123.59,86600.0,75361.795,1,0,0,0,0
Senior Data Analysts,Queen's University,Kingston,NB,45000.0,57200.0,51100.0,0,0,0,0,0
Business Systems Analysts,professional book fairs,Toronto,ON,91520.0,91520.0,91520.0,0,1,0,0,0
Systems and Data Analysts,BGIS,Ottawa,ON,44000.0,63000.0,53500.0,1,0,0,1,0
Systems and Data Analysts,PROVISORY SOLUTIONS INC.,Brampton,ON,89440.0,89440.0,89440.0,1,1,0,0,0
Business Systems Analysts,Print Three,Etobicoke,ON,88400.0,88400.0,88400.0,0,1,0,0,0
Business Systems Analysts,Plura Choice WebServices Inc,Calgary,AB,98009.6,98009.6,98009.6,1,1,0,0,0
Business and Marketing Analysts,Island Health,Victoria,NL,79601.6,114420.8,97011.2,1,1,0,0,0
Business and Marketing Analysts,Island Health,Victoria,MB,79601.6,114420.8,97011.2,1,1,0,0,0
Senior Supply Chain Data Analysts,Air Canada,Montreal,QC,69000.0,90000.0,79500.0,0,0,0,1,0
Business and Technical Analysts,Mastercard,Toronto,ON,35000.0,71000.0,53000.0,1,1,0,0,0
Senior Business Intelligence Analysts,Dayforce,Canada,Undef,84000.0,149000.0,116500.0,1,0,0,0,0
Senior Data Analysts,Bevertec,Toronto,ON,50000.0,93000.0,71500.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Uline,Milton,ON,75000.0,90000.0,82500.0,1,0,0,0,0
Senior Business Intelligence Analysts,AutoTrader.ca,Toronto,ON,103000.0,155000.0,129000.0,1,0,0,0,0
Senior Business Intelligence Analysts,CAAT Pension Plan,Toronto,ON,61000.0,74000.0,67500.0,1,0,0,0,0
Business and Technical Analysts,Experis,Montreal,QC,100000.0,125000.0,112500.0,0,1,0,1,0
Senior Data Analysts,Entourage Human Resources,Canada,Undef,70000.0,80000.0,75000.0,1,1,0,1,0
Senior Data Analysts,Build Measure Learn Sweden AB,Engineer,Undef,69000.0,86000.0,77500.0,0,1,0,1,0
Senior Supply Chain Data Analysts,Tjene Corp,Toronto,ON,68000.0,86000.0,77000.0,0,1,0,0,0
Systems and Data Analysts,McGill University,Montreal,QC,62400.0,72800.0,67600.0,1,0,0,1,0
Senior Business Analysts,Atlantis IT group,Toronto,ON,60000.0,98000.0,79000.0,0,0,0,1,0
Senior Business Intelligence Analysts,Tucows,Toronto,ON,67000.0,78000.0,72500.0,0,0,0,0,0
Senior Supply Chain Data Analysts,SkilledTradesBC,Richmond,BC,71000.0,96000.0,83500.0,1,1,0,0,0
Senior Supply Chain Data Analysts,SkilledTradesBC,Richmond,QC,71000.0,96000.0,83500.0,1,1,0,0,0
Senior Supply Chain Data Analysts,SkilledTradesBC,Richmond,NB,71000.0,96000.0,83500.0,1,1,0,0,0
Senior Business Intelligence Analysts,Basis Technologies,Remote,Undef,64000.0,109000.0,86500.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Teamrecruiter.com,Toronto,ON,60000.0,80000.0,70000.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Aventura Consultants,Toronto,ON,60000.0,90000.0,75000.0,1,0,0,0,0
Senior Business Analysts,ISG Search Inc,Toronto,ON,60000.0,80000.0,70000.0,1,1,0,0,0
Senior Data Analysts,Zero11,Abbotsford,BC,81000.0,127000.0,104000.0,1,0,0,1,0
Senior Data Analysts,CONFORMiT,Saguenay,QC,50000.0,95000.0,72500.0,1,0,0,1,0
Systems and Data Analysts,Colliers,Toronto,ON,62000.0,109000.0,85500.0,0,0,0,1,0
Senior Business Intelligence Analysts,Healthcare of Ontario Pension Plan (HOOPP),Toronto,ON,68000.0,81000.0,74500.0,0,0,0,0,0
Senior Business Analysts,TELUS International,Vancouver,BC,35000.0,86000.0,60500.0,0,0,0,0,0
Business and Technical Analysts,Techprism.inc,Mississauga,ON,59000.0,112000.0,85500.0,0,0,0,0,0
Systems and Data Analysts,TELUS,Remote,Undef,76000.0,89440.0,82720.0,1,0,0,0,0
Business and Marketing Analysts,Electronic Arts,Vancouver,BC,63000.0,99000.0,81000.0,1,0,0,0,0
Systems and Data Analysts,BC Rapid Transit Co. Ltd,Vancouver,BC,76000.0,113000.0,94500.0,1,0,0,0,0
Senior Business Intelligence Analysts,Financial Services Regulatory Authority of Ontario (FSRA),Toronto,ON,68000.0,88300.0,78150.0,1,1,0,0,0
Systems and Data Analysts,Snaplii Inc.,Mississauga,ON,83000.0,100000.0,91500.0,0,1,0,0,0
Systems and Data Analysts,Michael Garron Hospital,Toronto,ON,53000.0,74000.0,63500.0,1,0,0,0,0
Senior Supply Chain Data Analysts,ENERCARE,Markham,ON,44000.0,57200.0,50600.0,1,1,0,0,0
Senior Supply Chain Data Analysts,Equitable CA,Waterloo,QC,77000.0,100000.0,88500.0,0,0,0,0,0
Senior Business Analysts,AssetWorks,Calgary,AB,76000.0,92000.0,84000.0,0,0,0,0,0
Business Systems Analysts,Equiton Partners Inc.,Burlington,ON,60000.0,98000.0,79000.0,1,0,0,0,0
Financial and Operational Analysts,Dayforce,Canada,Undef,84000.0,149000.0,116500.0,1,0,0,1,0
Financial and Operational Analysts,Carbon6,Toronto,ON,45000.0,75000.0,60000.0,1,0,0,0,0
Business and Technical Analysts,The PUR Company Inc.,Toronto,ON,65000.0,70000.0,67500.0,1,0,0,0,0
Senior Business Analysts,Assumption Life,Moncton,NB,82000.0,119000.0,100500.0,0,1,0,1,0
Senior Data Analysts,Klick Health,Toronto,ON,121000.0,140000.0,130500.0,0,0,0,1,0
Financial and Operational Analysts,CloudMD Software & Services Inc - CAN,Beauceville,QC,45000.0,57200.0,51100.0,1,1,0,1,0
Financial and Operational Analysts,Intellifi,Vancouver,BC,55000.0,70000.0,62500.0,1,0,0,0,0
Senior Data Analysts,Solution SFT,Saint-Laurent,QC,76000.0,106000.0,91000.0,0,0,0,0,0
Senior Business Analysts,LifeLabs,Toronto,ON,80000.0,81000.0,80500.0,1,1,0,0,0
Senior Data Analysts,InSync,Calgary,AB,67000.0,80000.0,73500.0,0,0,0,0,0
Senior Business Intelligence Analysts,360insights,Whitby,ON,68000.0,88300.0,78150.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Avnan,Mississauga,ON,59000.0,65000.0,62000.0,1,0,0,0,0
Senior Business Analysts,RPM TECHNOLOGIES CORP,Toronto,ON,55000.0,57200.0,56100.0,0,1,0,1,0
Financial and Operational Analysts,Pratts Food Service Alberta,Rocky View,AB,47000.0,65000.0,56000.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Monark,Surrey,BC,70000.0,90000.0,80000.0,1,0,0,0,0
Business Systems Analysts,Champion Petfoods,Edmonton,AB,77000.0,96000.0,86500.0,1,0,0,0,0
Senior Business Intelligence Analysts,Accuristix,Brampton,ON,71000.0,101000.0,86000.0,0,0,0,0,0
Senior Business Intelligence Analysts,Ground Effects,Windsor,NS,53000.0,60000.0,56500.0,0,0,0,0,0
Senior Business Intelligence Analysts,Ground Effects,Windsor,QC,53000.0,60000.0,56500.0,0,0,0,0,0
Senior Business Intelligence Analysts,CWB Financial Group,Vancouver,BC,59000.0,60000.0,59500.0,1,0,0,0,0
Business Systems Analysts,Medavie Blue Cross,New Brunswick,NB,85816.8,91520.0,88668.4,1,0,0,0,0
Senior Business Intelligence Analysts,Eastern Health Canada,Newfoundland and Labrador,NFL,68515.2,76440.0,72477.6,0,0,0,0,0
Business Systems Analysts,Tenaquip Limitee,Senneville,QC,85816.8,91520.0,88668.4,0,1,0,1,0
Senior Supply Chain Data Analysts,Aecon Group,Toronto,ON,59000.0,62000.0,60500.0,1,0,0,0,0
Business and Technical Analysts,Sunnybrook Health Sciences Centre,Toronto,ON,70000.0,70000.0,70000.0,1,0,0,0,0
Senior Data Analysts,Velixo,Montreal,QC,55000.0,86000.0,70500.0,1,0,0,0,0
Systems and Data Analysts,Can-Tech Services,Ontario,ON,93600.0,93600.0,93600.0,0,0,0,0,0
Senior Business Analysts,Life House Group,Montreal,QC,90000.0,150000.0,120000.0,0,0,0,0,0
Senior Supply Chain Data Analysts,C.G.I.,Montreal,QC,75000.0,75000.0,75000.0,1,0,0,1,0
Database Analysts,SCiAN Services,Toronto,ON,65000.0,122000.0,93500.0,1,0,0,0,0
