job_id,job_title,company_name,language_and_tools,job_salary,city,province,job_link,salary_min,salary_max,salary_mid,sql,python,excel,tableau,power_bi
1009385748341,Pricing Analyst,Pratts Food Service Alberta,"Pricing, Power BI, SQL, Business intelligence, Sales",$47K - $65K(Employer Est.),Rocky View,AB,"https://www.glassdoor.ca/job-listing/pricing-analyst-pratts-food-service-alberta-JV_IC4033606_KO0,15_KE16,43.htm?jl=1009385748341",47000.0,65000.0,56000.0,1,0,0,0,1
1009098370951,Business Analyst - Software/Tech Company,Monark,"Statistics, Business requirements, No SQL",$70K - $90K(Employer Est.),Surrey,BC,"https://www.glassdoor.ca/job-listing/business-analyst-software-tech-company-monark-JV_IC4033126_KO0,38_KE39,45.htm?jl=1009098370951",70000.0,90000.0,80000.0,1,0,0,0,0
1009284982500,IT Business Systems Analyst,Champion Petfoods,"Power BI, SQL, Waterfall, React, Salesforce",$77K - $96K(Glassdoor Est.),Edmonton,AB,"https://www.glassdoor.ca/job-listing/it-business-systems-analyst-champion-petfoods-JV_IC2274961_KO0,27_KE28,45.htm?jl=1009284982500",77000.0,96000.0,86500.0,1,0,0,0,1
1009365870589,Technical Business Analyst - System Integration,Accuristix,"Jira, Data modeling, Azure, C#, Business analysis",$71K - $101K(Glassdoor Est.),Brampton,ON,"https://www.glassdoor.ca/job-listing/technical-business-analyst-system-integration-accuristix-JV_IC2288053_KO0,45_KE46,56.htm?jl=1009365870589",71000.0,101000.0,86000.0,0,0,0,0,0
1009392231510,IT Business Process Analyst,Ground Effects,"Data mining, XML, C#, ERP systems, Process improvement",$53K - $60K(Glassdoor Est.),Windsor,NS,"https://www.glassdoor.ca/job-listing/it-business-process-analyst-ground-effects-JV_IC2281815_KO0,27_KE28,42.htm?jl=1009392231510",53000.0,60000.0,56500.0,0,0,0,0,0
1009392231510,IT Business Process Analyst,Ground Effects,"Data mining, XML, C#, ERP systems, Process improvement",$53K - $60K(Glassdoor Est.),Windsor,QC,"https://www.glassdoor.ca/job-listing/it-business-process-analyst-ground-effects-JV_IC2281815_KO0,27_KE28,42.htm?jl=1009392231510",53000.0,60000.0,56500.0,0,0,0,0,0
1009384726522,Process Operations Analyst,CWB Financial Group,"SQL, Statistics, Organizational skills, No SQL",$59K - $60K(Glassdoor Est.),Vancouver,BC,"https://www.glassdoor.ca/job-listing/process-operations-analyst-cwb-financial-group-JV_IC2278756_KO0,26_KE27,46.htm?jl=1009384726522",59000.0,60000.0,59500.0,1,0,0,0,0
1009387217952,Business Configuration Analyst,Medavie Blue Cross,"Power BI, Statistics, SQL",,New Brunswick,NB,"https://www.glassdoor.ca/job-listing/business-configuration-analyst-medavie-blue-cross-JV_KO0,30_KE31,49.htm?jl=1009387217952",,,,1,0,0,0,1
1009384677477,"Policy, Planning and Research Analyst",Eastern Health Canada,"Research, Statistics, Content development",$32.94 - $36.75Ãƒâ€šÃ‚Â Per hour(Employer Est.),Newfoundland and Labrador,NFL,"https://www.glassdoor.ca/job-listing/policy-planning-and-research-analyst-eastern-health-canada-JV_KO0,36_KE37,58.htm?jl=1009384677477",94.0,36.0,65.0,0,0,0,0,0
1009379213066,Business Systems Analyst,Tenaquip Limitee,"Bilingual, Tableau, Warehouse management system, Python, Tableau",,Senneville,QC,"https://www.glassdoor.ca/job-listing/business-systems-analyst-tenaquip-limitee-JV_IC2272231_KO0,24_KE25,41.htm?jl=1009379213066",,,,0,1,0,1,0
1009379510013,Business Analyst Staff,NORSAT INTERNATIONAL INC,"Python, No SQL, Power BI, SQL, Microsoft Outlook",$38K - $48K(Employer Est.),Richmond,QC,"https://www.glassdoor.ca/job-listing/business-analyst-staff-norsat-international-inc-JV_IC2303209_KO0,22_KE23,47.htm?jl=1009379510013",38000.0,48000.0,43000.0,1,1,0,0,1
1009379510013,Business Analyst Staff,NORSAT INTERNATIONAL INC,"Python, No SQL, Power BI, SQL, Microsoft Outlook",$38K - $48K(Employer Est.),Richmond,NB,"https://www.glassdoor.ca/job-listing/business-analyst-staff-norsat-international-inc-JV_IC2303209_KO0,22_KE23,47.htm?jl=1009379510013",38000.0,48000.0,43000.0,1,1,0,0,1
1009380506939,Technical Platform Analyst ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Data Visualization,Canadian Tire Corporation,"Power BI, Data modeling, Azure, Business intelligence, Statistics",$59K - $67K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/technical-platform-analyst-data-visualization-canadian-tire-corporation-JV_IC2281069_KO0,45_KE46,71.htm?jl=1009380506939",59000.0,67000.0,63000.0,0,0,0,0,1
1009325882017,"Sr. Analyst, Master Data",Aecon Group,"Sourcing, Power BI, SQL, Visual Basic, SAP",$59K - $62K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/sr-analyst-master-data-aecon-group-JV_IC2281069_KO0,22_KE23,34.htm?jl=1009325882017",59000.0,62000.0,60500.0,1,0,0,0,1
1009181499193,Data Analyst (DAD/NACRS Coder) - Decision Support - Temporary Full-Time 2024-7887,Sunnybrook Health Sciences Centre,"Windows, Typing, No SQL",$70K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/data-analyst-dad-nacrs-coder-decision-support-temporary-full-time-2024-7887-sunnybrook-health-sciences-centre-JV_IC2281069_KO0,75_KE76,109.htm?jl=1009181499193",70000.0,70000.0,70000.0,1,0,0,0,0
1009348559936,ERP Data Analyst,Velixo,"Computer science, Sage, SQL, Enterprise software, ERP systems",$55K - $86K(Glassdoor Est.),Montreal,QC,"https://www.glassdoor.ca/job-listing/erp-data-analyst-velixo-JV_IC2296722_KO0,16_KE17,23.htm?jl=1009348559936",55000.0,86000.0,70500.0,1,0,0,0,0
1009336308064,Data Analyst (Product Engineering),Can-Tech Services,"Data structures, Databases, Change management, Computer networking, Contracts",$45.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Ontario,ON,"https://www.glassdoor.ca/job-listing/data-analyst-product-engineering-can-tech-services-JV_KO0,32_KE33,50.htm?jl=1009336308064",45.0,45.0,45.0,0,0,0,0,0
1007801814364,SENIOR DATA ENGINEER & ANALYST,Life House Group,"Math, Software development, Data warehouse",$90K - $150K(Employer Est.),Montreal,QC,"https://www.glassdoor.ca/job-listing/senior-data-engineer-analyst-life-house-group-JV_IC2296722_KO0,28_KE29,45.htm?jl=1007801814364",90000.0,150000.0,120000.0,0,0,0,0,0
1009362191438,Business Analyst with BI,C.G.I.,"Bilingual, Tableau, Power BI, SQL, Azure",$75K(Employer Est.),Montreal,QC,"https://www.glassdoor.ca/job-listing/business-analyst-with-bi-cgi-JV_IC2296722_KO0,24_KE25,28.htm?jl=1009362191438",75000.0,75000.0,75000.0,1,0,0,1,1
1006910167745,Statistical Programmer Analyst,SCiAN Services,"Statistics, SAS, No SQL",$65K - $122K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/statistical-programmer-analyst-scian-services-JV_IC2281069_KO0,30_KE31,45.htm?jl=1006910167745",65000.0,122000.0,93500.0,1,0,0,0,0
1009289264832,Inventory Analyst,Labatt Breweries Canada,"SAP, Process improvement, Office Suite, Computer skills",,Mississauga,ON,"https://www.glassdoor.ca/job-listing/inventory-analyst-labatt-breweries-canada-JV_IC2280741_KO0,17_KE18,41.htm?jl=1009289264832",,,,0,0,0,0,0
1009328495793,"Analyst, Data Management Operations - 12 month contract",Ontario Teachers' Pension Plan,"Python, Investment, Computer science, Power BI, SQL",$87K - $120K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/analyst-data-management-operations-12-month-contract-ontario-teachers-pension-plan-JV_IC2281069_KO0,52_KE53,82.htm?jl=1009328495793",87000.0,120000.0,103500.0,1,1,0,0,1
1009340694152,Procurement Analyst,Dens 'N Dente Healthcare,"Python, No SQL, SQL, Procurement, Supply chain",$40K - $50K(Employer Est.),Richmond Hill,ON,"https://www.glassdoor.ca/job-listing/procurement-analyst-dens-n-dente-healthcare-JV_IC2280422_KO0,19_KE20,43.htm?jl=1009340694152",40000.0,50000.0,45000.0,1,1,0,0,0
1008985803932,Business Analyst,Cloudtrend Inc.,"Enterprise software, Performance testing, Change management, Project management, System testing",$64K - $101K(Glassdoor Est.),Edmonton,AB,"https://www.glassdoor.ca/job-listing/business-analyst-cloudtrend-inc-JV_IC2274961_KO0,16_KE17,31.htm?jl=1008985803932",64000.0,101000.0,82500.0,0,0,0,0,0
1009279388261,Business Analyst,Wellington Catholic District School Board,"SQL, Business intelligence, Process improvement, Administrative experience, Computer skills",$65K - $82K(Employer Est.),Guelph,ON,"https://www.glassdoor.ca/job-listing/business-analyst-wellington-catholic-district-school-board-JV_IC2282814_KO0,16_KE17,58.htm?jl=1009279388261",65000.0,82000.0,73500.0,1,0,0,0,0
1009384880547,Medical Information Analyst (Health Information Management Professional) (12 Month Term),Canadian Medical Protective Association,"Python, Tableau, SQL, Microsoft Outlook, Medical office experience",$68K - $91K(Employer Est.),Ottawa,ON,"https://www.glassdoor.ca/job-listing/medical-information-analyst-health-information-management-professional-12-month-term-canadian-medical-protective-association-JV_IC2286068_KO0,84_KE85,124.htm?jl=1009384880547",68000.0,91000.0,79500.0,1,1,0,1,0
1009360426037,Business Analyst,Coniah Consulting Inc.,"Azure, DevOps, Statistics, User acceptance testing, Business requirements",$75.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Regina,SK,"https://www.glassdoor.ca/job-listing/business-analyst-coniah-consulting-inc-JV_IC2291416_KO0,16_KE17,38.htm?jl=1009360426037",75.0,75.0,75.0,0,0,0,0,0
1009320081344,Senior HR Research Analyst - (Specialization in HR Technology and/or Data & Analytics),McLean & Co,"Python, SQL, Statistics, Statistics, Presentation skills",$50K - $70K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/senior-hr-research-analyst-specialization-in-hr-technology-and-or-data-analytics-mclean-co-JV_IC2281069_KO0,80_KE81,90.htm?jl=1009320081344",50000.0,70000.0,60000.0,1,1,0,0,0
1009376341271,Analyste spÃƒÆ’Ã‚Â©cialisÃƒÆ’Ã‚Â© en informatique/ Specialized Data Analyst 1000-846,Ungava Tulattavik Health Center,"Bilingual, Tableau, Python, Chef",$221.92Ãƒâ€šÃ‚Â Per hour(Employer Est.),Quebec,QC,"https://www.glassdoor.ca/job-listing/analyste-spÃƒÆ’Ã‚Â©cialisÃƒÆ’Ã‚Â©-en-informatique-specialized-data-analyst-1000-846-ungava-tulattavik-health-center-JV_KO0,69_KE70,101.htm?jl=1009376341271",221.0,221.0,221.0,0,1,0,1,0
1009333114386,Senior IT Business Analyst - Vancouver,Lantic Inc.,"Bilingual, Tableau, Computer science, Power BI, ERP systems",$87K(Glassdoor Est.),Vancouver,BC,"https://www.glassdoor.ca/job-listing/senior-it-business-analyst-vancouver-lantic-inc-JV_IC2278756_KO0,36_KE37,47.htm?jl=1009333114386",87000.0,87000.0,87000.0,0,0,0,1,1
1009362250104,Pricing Analyst,AutoTrader.ca,"Pricing, Business intelligence, Sales, .NET, Statistical analysis",$77K - $101K(Glassdoor Est.),Midtown Toronto,ON,"https://www.glassdoor.ca/job-listing/pricing-analyst-autotrader-ca-JV_IC4037633_KO0,15_KE16,29.htm?jl=1009362250104",77000.0,101000.0,89000.0,0,0,0,0,0
1009327067247,data warehouse analyst,Viana Inc.,"XML, Visual Basic, Objective-C, Python, Windows",$43.44Ãƒâ€šÃ‚Â Per hour(Employer Est.),Woodbridge,ON,"https://www.glassdoor.ca/job-listing/data-warehouse-analyst-viana-inc-JV_IC2281816_KO0,22_KE23,32.htm?jl=1009327067247",43.0,43.0,43.0,0,1,0,0,0
1009320363817,Sr. Business Analyst,FirstOntario Credit Union,SQL,$64K(Glassdoor Est.),Hamilton,ON,"https://www.glassdoor.ca/job-listing/sr-business-analyst-firstontario-credit-union-JV_IC2285197_KO0,19_KE20,45.htm?jl=1009320363817",64000.0,64000.0,64000.0,1,0,0,0,0
1009379261951,Business Analyst ll,Portage Mutual Insurance,"Jira, Business analysis, SQL, Statistics, Agile",$55K - $69K(Glassdoor Est.),Portage La Prairie,MB,"https://www.glassdoor.ca/job-listing/business-analyst-ll-portage-mutual-insurance-JV_IC2287442_KO0,19_KE20,44.htm?jl=1009379261951",55000.0,69000.0,62000.0,1,0,0,0,0
1009335845570,Technical Business Analyst HANA,Seven Hills Technology inc,"Program management, Azure, SAP HANA, Kanban, SAP",$50.00 - $55.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/technical-business-analyst-hana-seven-hills-technology-inc-JV_IC2281069_KO0,31_KE32,58.htm?jl=1009335845570",0.0,55.0,27.5,0,0,0,0,0
1009258298582,Business Systems Analyst,CIBC,"Tableau, Office Suite, Agile, Business requirements, Requirements gathering",$56K - $85K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/business-systems-analyst-cibc-JV_IC2281069_KO0,24_KE25,29.htm?jl=1009258298582",56000.0,85000.0,70500.0,0,0,0,1,0
1009333839194,Data Analytics Senior Analyst - C12 - MISSISSAUGA,Citi,"Oracle, SAS, SQL, SQL, Statistics",$71K - $83K(Glassdoor Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/data-analytics-senior-analyst-c12-mississauga-citi-JV_IC2280741_KO0,45_KE46,50.htm?jl=1009333839194",71000.0,83000.0,77000.0,1,0,0,0,0
1009205673209,Business Analyst (Contract),Intelliware,"Business analysis, Presentation skills, Agile, Business requirements",$70K - $100K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/business-analyst-contract-intelliware-JV_IC2281069_KO0,25_KE26,37.htm?jl=1009205673209",70000.0,100000.0,85000.0,0,0,0,0,0
1009337785349,database analyst,CHAVA GLOBAL SOFTWARE SOLUTIONS LTD.,Python,$43.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Markham,ON,"https://www.glassdoor.ca/job-listing/database-analyst-chava-global-software-solutions-ltd-JV_IC2280736_KO0,16_KE17,52.htm?jl=1009337785349",43.0,43.0,43.0,0,1,0,0,0
1009309295278,statistical analyst,APPLIED CONSUMER & CLINICAL EVALUATIONS INC.,"Python, Research",$51.50Ãƒâ€šÃ‚Â Per hour(Employer Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/statistical-analyst-applied-consumer-clinical-evaluations-inc-JV_IC2280741_KO0,19_KE20,61.htm?jl=1009309295278",51.0,51.0,51.0,0,1,0,0,0
1009363254891,Senior Data Analyst,V-Tech Solutions,"Tableau, Power BI, Data modeling, Azure, Relational databases",$80.00 - $90.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Montreal,QC,"https://www.glassdoor.ca/job-listing/senior-data-analyst-v-tech-solutions-JV_IC2296722_KO0,19_KE20,36.htm?jl=1009363254891",0.0,90.0,45.0,0,0,0,1,1
1009338844925,database analyst,Infitious Technologies,"Python, No SQL",$38.50Ãƒâ€šÃ‚Â Per hour(Employer Est.),Hamilton,ON,"https://www.glassdoor.ca/job-listing/database-analyst-infitious-technologies-JV_IC2285197_KO0,16_KE17,39.htm?jl=1009338844925",38.0,38.0,38.0,1,1,0,0,0
1009299258706,database analyst,MYCANADAPAYDAY.COM,"Python, Databases, SQL, Computer skills, Python",$37.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Dartmouth,NS,"https://www.glassdoor.ca/job-listing/database-analyst-mycanadapayday-com-JV_IC2290724_KO0,16_KE17,35.htm?jl=1009299258706",37.0,37.0,37.0,1,1,0,0,0
1009241239127,database analyst,Technology Solutions,Python,$43.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/database-analyst-technology-solutions-JV_IC2280741_KO0,16_KE17,37.htm?jl=1009241239127",43.0,43.0,43.0,0,1,0,0,0
1009392332727,Policy Analyst,Government of Alberta,"Research, No SQL, Strategic planning, Time management",$69K - $90K(Employer Est.),Edmonton,AB,"https://www.glassdoor.ca/job-listing/policy-analyst-government-of-alberta-JV_IC2274961_KO0,14_KE15,36.htm?jl=1009392332727",69000.0,90000.0,79500.0,1,0,0,0,0
1009386020596,Senior Technical Business Analyst,Canadian Cancer Society,"No SQL, SQL, Microsoft Outlook, Salesforce, Visio",$66K(Glassdoor Est.),Victoria,NL,"https://www.glassdoor.ca/job-listing/senior-technical-business-analyst-canadian-cancer-society-JV_IC2279563_KO0,33_KE34,57.htm?jl=1009386020596",66000.0,66000.0,66000.0,1,0,0,0,0
1009386020596,Senior Technical Business Analyst,Canadian Cancer Society,"No SQL, SQL, Microsoft Outlook, Salesforce, Visio",$66K(Glassdoor Est.),Victoria,MB,"https://www.glassdoor.ca/job-listing/senior-technical-business-analyst-canadian-cancer-society-JV_IC2279563_KO0,33_KE34,57.htm?jl=1009386020596",66000.0,66000.0,66000.0,1,0,0,0,0
1009391181012,Technical Support Analyst ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ IT / Database Management,Seequent,"Customer service, Database management, Computer networking",$48K - $64K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/technical-support-analyst-it-database-management-seequent-JV_IC2281069_KO0,48_KE49,57.htm?jl=1009391181012",48000.0,64000.0,56000.0,0,0,0,0,0
1009327179505,Senior Digital & Ecommerce Data Analyst,G Adventures,"Business intelligence, Relational databases, Salesforce, SQL, Digital marketing",$62K - $90K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/senior-digital-ecommerce-data-analyst-g-adventures-JV_IC2281069_KO0,37_KE38,50.htm?jl=1009327179505",62000.0,90000.0,76000.0,1,0,0,0,0
1009376984205,Senior Quantitative Equity Analyst ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Alternative Data,"Connor, Clark & Lunn Financial Group","Investment, SQL",$90K - $200K(Employer Est.),Vancouver,BC,"https://www.glassdoor.ca/job-listing/senior-quantitative-equity-analyst-alternative-data-connor-clark-lunn-financial-group-JV_IC2278756_KO0,51_KE52,85.htm?jl=1009376984205",90000.0,200000.0,145000.0,1,0,0,0,0
1009271515609,Statistical Analyst,ITK,"Tableau, Statistical software, Computer operation, SAS, Word processing",$45K - $81K(Glassdoor Est.),Ottawa,ON,"https://www.glassdoor.ca/job-listing/statistical-analyst-itk-JV_IC2286068_KO0,19_KE20,23.htm?jl=1009271515609",45000.0,81000.0,63000.0,0,0,0,1,0
1009307164511,Insurance Claims Analyst,BGIS,"Tableau, Power BI, SQL, Microsoft Access, Relational databases",$56K - $97K(Glassdoor Est.),Markham,ON,"https://www.glassdoor.ca/job-listing/insurance-claims-analyst-bgis-JV_IC2280736_KO0,24_KE25,29.htm?jl=1009307164511",56000.0,97000.0,76500.0,1,0,0,1,1
1009318933316,Senior Business Systems Analyst (Data),Project X,"Power BI, Azure, Oracle, Business intelligence, Waterfall",$81K - $100K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/senior-business-systems-analyst-data-project-x-JV_IC2281069_KO0,36_KE37,46.htm?jl=1009318933316",81000.0,100000.0,90500.0,0,0,0,0,1
1009196035543,Market Research Analyst - Englewood 1/22/13,Karcher North America,"SQL, SAP, Writing skills, Research, Presentation skills",$109K - $123K(Glassdoor Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/market-research-analyst-englewood-1-22-13-karcher-north-america-JV_IC2280741_KO0,41_KE42,63.htm?jl=1009196035543",109000.0,123000.0,116000.0,1,0,0,0,0
1009372600848,Product Support Analyst - Database and ETL,Copperleaf Technologies Inc.,"Oracle, Enterprise software, Databases, SQL, AWS",$85K - $110K(Employer Est.),Vancouver,BC,"https://www.glassdoor.ca/job-listing/product-support-analyst-database-and-etl-copperleaf-technologies-inc-JV_IC2278756_KO0,40_KE41,68.htm?jl=1009372600848",85000.0,110000.0,97500.0,1,0,0,0,0
1009331581334,Power BI Developer,Dawn InfoTek Inc.,"Power BI, Data modeling, SQL, Business analysis, Statistics",$65.00 - $75.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/power-bi-developer-dawn-infotek-inc-JV_IC2281069_KO0,18_KE19,35.htm?jl=1009331581334",0.0,75.0,37.5,1,0,0,0,1
1009342307975,data warehouse analyst,1st Call Industrial Ltd.,"XML, Visual Basic, Objective-C, Python, Windows",$43.44Ãƒâ€šÃ‚Â Per hour(Employer Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/data-warehouse-analyst-1st-call-industrial-ltd-JV_IC2280741_KO0,22_KE23,46.htm?jl=1009342307975",43.0,43.0,43.0,0,1,0,0,0
1007012063863,Social Media Analyst,BreezeMaxWeb,No SQL,$18.00 - $25.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/social-media-analyst-breezemaxweb-JV_IC2281069_KO0,20_KE21,33.htm?jl=1007012063863",0.0,25.0,12.5,1,0,0,0,0
1009382745523,"Senior Business Analyst, Scheduling (10-month contract)",The Salvation Army Canada and Bermuda,"Azure, Project management, Unit testing, Business requirements, No SQL",$113K(Employer Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/senior-business-analyst-scheduling-10-month-contract-the-salvation-army-canada-and-bermuda-JV_IC2281069_KO0,52_KE53,90.htm?jl=1009382745523",113000.0,113000.0,113000.0,1,0,0,0,0
1009378824733,Maintenance Operations Analyst,Jazz Aviation LP,"Python, No SQL, Power BI, Data modeling, SQL",$49K - $64K(Glassdoor Est.),Halifax,NS,"https://www.glassdoor.ca/job-listing/maintenance-operations-analyst-jazz-aviation-lp-JV_IC2290928_KO0,30_KE31,47.htm?jl=1009378824733",49000.0,64000.0,56500.0,1,1,0,0,1
1009282312003,"Performance Analyst, Contact Centre",ENERCARE,"Business intelligence, Sales, Customer service, R, Financial reporting",$61K - $91K(Glassdoor Est.),Markham,ON,"https://www.glassdoor.ca/job-listing/performance-analyst-contact-centre-enercare-JV_IC2280736_KO0,34_KE35,43.htm?jl=1009282312003",61000.0,91000.0,76000.0,0,0,0,0,0
1009312140071,Senior Technical Analyst,Jeevan Technologies,"SFTP, SQL, Azure, Visual Basic, Kanban",$65.00 - $70.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/senior-technical-analyst-jeevan-technologies-JV_IC2281069_KO0,24_KE25,44.htm?jl=1009312140071",0.0,70.0,35.0,1,0,0,0,0
1009250425620,"Analyst, Low-Rise Asset Management",Greybrook,"SQL, Office Suite, Statistics, No SQL, Information management",$70K - $124K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/analyst-low-rise-asset-management-greybrook-JV_IC2281069_KO0,33_KE34,43.htm?jl=1009250425620",70000.0,124000.0,97000.0,1,0,0,0,0
1009269250985,Data Analyst Supervisor - MFL/GEO Pipeline In-Line Inspection,Entegra LLP,Statistics,$60K - $65K(Glassdoor Est.),Vaughan,ON,"https://www.glassdoor.ca/job-listing/data-analyst-supervisor-mfl-geo-pipeline-in-line-inspection-entegra-llp-JV_IC4035196_KO0,59_KE60,71.htm?jl=1009269250985",60000.0,65000.0,62500.0,0,0,0,0,0
1009371837921,"Capacity Planning Analyst, Workforce Management",Sun Life,"Pegasystems, Data modeling, Tableau, Databases, SQL",$54K - $88K(Employer Est.),Waterloo,QC,"https://www.glassdoor.ca/job-listing/capacity-planning-analyst-workforce-management-sun-life-JV_IC2280158_KO0,46_KE47,55.htm?jl=1009371837921",54000.0,88000.0,71000.0,1,0,0,1,0
1009251578208,Parts Inventory Analyst,TCAT Div of Toromont Industries Ltd,"Power BI, SQL, Inventory control, Sales, Python",$58K - $64K(Glassdoor Est.),Concord,ON,"https://www.glassdoor.ca/job-listing/parts-inventory-analyst-tcat-div-of-toromont-industries-ltd-JV_IC4034443_KO0,23_KE24,59.htm?jl=1009251578208",58000.0,64000.0,61000.0,1,1,0,0,1
1009369313392,Business Analyst,Emergitel,"Bilingual, Tableau, Business analysis, Process improvement, Python",$66.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Montreal,QC,"https://www.glassdoor.ca/job-listing/business-analyst-emergitel-JV_IC2296722_KO0,16_KE17,26.htm?jl=1009369313392",66.0,66.0,66.0,0,1,0,1,0
1009267599558,Business Analyst,LandSolutions Inc,"Power BI, Oracle, Business analysis, Statistics, Telecommunication",$60K - $98K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/business-analyst-landsolutions-inc-JV_IC2281069_KO0,16_KE17,34.htm?jl=1009267599558",60000.0,98000.0,79000.0,0,0,0,0,1
1006553972688,Business Analyst,OGGN Inc.,"Business analysis, Statistics, Analytics",$60K - $84K(Glassdoor Est.),Ottawa,ON,"https://www.glassdoor.ca/job-listing/business-analyst-oggn-inc-JV_IC2286068_KO0,16_KE17,25.htm?jl=1006553972688",60000.0,84000.0,72000.0,0,0,0,0,0
1009313788324,Supply Chain Analyst,Trojan Technologies,"Power BI, SQL, Kanban, Writing skills, Supply chain",$53K - $85K(Employer Est.),London,ON,"https://www.glassdoor.ca/job-listing/supply-chain-analyst-trojan-technologies-JV_IC2285502_KO0,20_KE21,40.htm?jl=1009313788324",53000.0,85000.0,69000.0,1,0,0,0,1
1009392356448,"Privacy Analyst, Business Effectiveness",CIBC,"Tableau, SQL, Microsoft Outlook, Office Suite, Loss prevention",$55K - $85K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/privacy-analyst-business-effectiveness-cibc-JV_IC2281069_KO0,38_KE39,43.htm?jl=1009392356448",55000.0,85000.0,70000.0,1,0,0,1,0
1009372150054,"Specialist, Business Intelligence Data Warehouse",Island Health,"Cognos, Data modeling, XML, SQL, Databases",$45.64 - $65.60Ãƒâ€šÃ‚Â Per hour(Employer Est.),Victoria,NL,"https://www.glassdoor.ca/job-listing/specialist-business-intelligence-data-warehouse-island-health-JV_IC2279563_KO0,47_KE48,61.htm?jl=1009372150054",64.0,65.0,64.5,1,0,0,0,0
1009372150054,"Specialist, Business Intelligence Data Warehouse",Island Health,"Cognos, Data modeling, XML, SQL, Databases",$45.64 - $65.60Ãƒâ€šÃ‚Â Per hour(Employer Est.),Victoria,MB,"https://www.glassdoor.ca/job-listing/specialist-business-intelligence-data-warehouse-island-health-JV_IC2279563_KO0,47_KE48,61.htm?jl=1009372150054",64.0,65.0,64.5,1,0,0,0,0
1009383815127,"Lead, Manufacturing Analyst",Vista,"SQL, Supply chain, R, SQL, Tableau",,Lakeshore,MB,"https://www.glassdoor.ca/job-listing/lead-manufacturing-analyst-vista-JV_IC4035123_KO0,26_KE27,32.htm?jl=1009383815127",,,,1,0,0,1,0
1009277337139,database analyst,Exioms Canada,Python,$43.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/database-analyst-exioms-canada-JV_IC2280741_KO0,16_KE17,30.htm?jl=1009277337139",43.0,43.0,43.0,0,1,0,0,0
1009380958193,Business Systems Analyst,TransLink,"Azure, Enterprise software, DevOps, Weblogic, SQL",$8K - $10K(Employer Est.),Vancouver,BC,"https://www.glassdoor.ca/job-listing/business-systems-analyst-translink-JV_IC2278756_KO0,24_KE25,34.htm?jl=1009380958193",8000.0,10000.0,9000.0,1,0,0,0,0
1009368187702,market research analyst,NUTRIZA INC.,"Sales, Python",$43.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),North York,ON,"https://www.glassdoor.ca/job-listing/market-research-analyst-nutriza-inc-JV_IC4035434_KO0,23_KE24,35.htm?jl=1009368187702",43.0,43.0,43.0,0,1,0,0,0
